,stabf
26798,0
36484,0
15501,1
34352,0
2865,0
40337,0
18641,0
24320,0
14284,1
2347,1
25602,1
43746,0
51347,0
4185,1
42346,0
40364,1
43988,1
56844,0
48142,0
297,1
56000,0
16699,1
42886,1
11493,1
2344,1
44628,0
13190,0
28587,1
50145,0
1900,0
48105,0
1183,1
2099,0
2443,0
43314,1
26594,0
22356,0
26293,1
15290,0
31664,1
55102,0
7566,1
49243,1
11478,0
30245,1
17540,1
54844,0
5272,0
46465,1
36920,0
27708,0
5784,0
12744,0
2422,0
23684,1
42267,1
52951,0
47871,0
43490,1
7440,0
12352,0
45178,0
27865,0
13615,0
24717,0
11108,0
29103,0
21366,0
28259,1
51990,0
52149,1
1967,0
29363,1
25868,0
6140,1
16460,0
7357,0
32590,0
36513,1
19276,0
33596,0
17481,0
43513,0
33644,0
55950,1
16110,1
2814,0
53652,0
53946,0
1933,0
2676,0
19455,0
15688,1
27792,0
1860,1
57501,0
40036,0
22841,1
49681,0
2942,0
37508,0
27470,0
4963,0
22488,1
8147,0
5257,0
58914,0
40501,0
56380,0
39840,0
53324,0
52562,1
49108,0
43298,1
32605,0
24241,0
47344,1
526,1
3227,0
23439,1
45678,0
46146,0
11258,0
12986,0
37740,0
33243,0
33291,0
32749,1
4340,1
13116,0
2635,1
8868,1
37198,1
9316,0
43189,1
8195,0
19910,0
3298,1
23077,0
23748,0
44499,1
17003,0
35186,0
13764,0
47241,1
37947,0
27966,1
33920,0
20390,0
33156,0
15698,1
31963,1
47861,1
8419,1
17731,0
18464,0
24170,0
51537,1
38441,1
37232,0
58903,1
25912,0
25458,0
58564,0
11210,0
24429,0
50682,0
46096,0
59970,0
26962,0
40322,0
25389,1
31017,1
34304,0
53546,0
38003,1
22656,0
30256,0
34902,0
43550,0
39122,0
55119,0
474,0
45256,0
53588,1
42479,0
40606,1
35124,0
25292,1
4898,1
6798,0
9001,0
36931,0
24656,0
14047,1
41780,0
44984,0
37206,0
6616,0
52254,1
55410,1
23252,1
11911,0
13383,0
31086,1
11028,0
44551,0
10473,0
57066,0
24256,1
30660,1
3061,0
2628,0
10652,0
12966,0
22493,0
54750,0
10535,0
56148,1
57375,1
47645,0
41860,1
11621,1
34092,0
2473,0
56126,0
48306,1
2262,0
11095,0
43831,0
26855,0
5339,0
51214,0
14970,0
37616,1
17648,1
36162,0
11348,0
58941,0
54781,0
58236,1
58256,0
25008,1
39871,0
31923,1
4128,1
12522,0
56364,0
40965,1
45226,1
14759,0
40730,0
55789,0
2817,0
56924,0
59669,0
955,1
20543,0
45395,1
28555,1
56179,0
36554,0
10417,1
16255,0
2389,0
12093,1
44925,1
58961,0
26419,0
12635,1
8941,0
39525,0
29825,0
6726,1
39520,0
962,0
669,0
20670,0
50667,1
15185,1
58270,0
37512,0
31779,0
3696,1
56164,0
22473,0
34224,1
31829,0
58108,0
47425,1
7493,1
8255,0
45774,0
49014,1
42859,0
35259,1
44723,1
910,1
51343,0
21882,1
48891,1
38420,1
46525,0
33271,0
1321,0
14435,0
54006,0
3721,1
14052,0
41281,0
21073,1
4638,0
6508,0
46065,1
5408,1
41942,0
3309,1
26782,0
893,1
3279,0
42303,1
12972,0
10980,1
18781,0
21986,1
29577,1
28798,0
25301,1
30155,1
8745,1
31948,1
25360,0
1948,1
18351,1
55463,0
26781,0
35373,0
27783,1
39984,1
12359,1
54381,0
35490,0
422,0
53686,0
28515,1
35759,0
39075,0
15492,1
23649,0
48087,0
42883,0
55331,1
6786,0
29487,0
54735,1
47627,0
24751,1
57444,0
19080,1
41404,0
50021,1
38310,0
52973,0
17935,0
8165,0
15182,1
53640,0
23878,0
9244,0
9583,1
16575,0
33258,0
50998,0
30767,0
49575,0
50744,1
34320,0
19337,0
31629,1
11938,0
42572,1
5808,0
11374,0
23114,0
17601,0
58055,0
45925,1
45380,0
51845,0
52717,0
40678,0
28388,1
57682,1
13468,1
53997,1
2559,0
8022,0
34891,0
50979,0
42890,0
8780,1
21033,0
24515,0
54209,1
55108,0
2466,0
49260,0
33394,0
7802,0
48186,0
30788,1
36981,0
36991,1
12440,0
22573,0
12147,0
52935,0
20065,0
3763,0
46795,1
37278,1
59625,1
54852,0
47973,0
53014,0
30640,0
23715,1
29808,0
27859,1
46127,0
49355,0
1498,1
12841,1
56639,0
51674,0
42948,0
2485,0
11612,0
17428,0
3322,1
36319,0
49813,0
34360,1
4089,1
59714,0
7298,0
29106,1
45307,0
15169,0
38351,1
10675,0
37229,1
8803,0
1367,1
17276,1
48769,0
25719,0
25498,0
30262,0
50406,1
48490,0
1067,1
36805,0
31066,0
6930,0
5586,0
37998,1
1945,0
23916,1
30572,0
23732,1
30314,1
59676,0
32222,0
1645,0
13662,0
49430,1
58672,0
26930,0
36593,0
7211,0
56984,0
6534,1
44333,0
38835,0
23260,0
32002,1
17534,0
36214,1
18309,0
26807,0
28022,0
29864,0
45921,0
311,0
1305,0
57678,0
54585,0
20695,1
39925,0
6792,1
26990,0
59925,0
19980,1
44317,0
47135,1
47318,0
6276,1
38926,1
7469,1
40996,0
30598,0
14734,0
56088,0
44968,0
38837,0
37590,1
30734,0
10418,1
41425,0
50018,0
38138,1
36986,1
56096,0
55985,0
3979,0
23826,0
6402,0
49099,0
28106,1
17050,0
48963,0
20011,0
3049,0
12528,0
39577,1
27464,0
41280,0
9016,1
51096,0
39897,1
23090,0
15717,0
37509,0
8168,0
16117,0
45494,1
48038,1
55649,0
1248,0
57065,1
22979,0
38162,1
32039,0
55917,0
5404,0
10651,1
52754,1
8683,0
20198,0
36630,0
8476,1
18389,0
55947,1
30058,0
28261,0
22430,1
57490,1
25283,0
39489,0
9187,0
23509,0
58322,0
38183,0
18959,0
53357,0
52604,0
3603,0
51153,0
8870,0
53866,0
25985,0
47759,0
44417,0
37050,0
42780,0
43852,0
22658,0
44539,0
574,1
16811,0
57583,0
5395,1
39422,1
49106,1
3638,0
26,0
32012,0
55258,0
7704,1
25007,1
33035,0
16503,0
12530,1
28441,1
31875,1
47617,1
20309,0
28039,0
19668,1
34975,1
18068,1
14898,1
1173,1
956,1
41789,1
405,0
37486,0
58495,0
53635,0
44154,0
27532,0
42288,1
35716,0
12247,0
14118,1
34553,0
44410,0
55709,0
15186,0
13333,0
35072,1
59258,0
44481,0
54420,0
56519,0
47590,1
46432,1
26940,0
43132,1
26013,0
35350,1
16013,0
38393,0
31320,1
3253,0
37523,1
18343,0
58788,1
4315,0
13016,1
34677,1
17656,0
23615,0
56387,0
58614,1
24571,0
31079,0
57283,0
7962,0
37129,0
30311,0
279,0
29266,0
40865,0
12220,0
22157,0
34477,0
48381,0
57864,1
8621,0
8002,0
53064,0
39516,0
22597,0
56603,0
23235,0
54320,0
27320,0
15595,0
54599,1
43482,1
30157,1
12540,0
39464,1
7089,0
26994,0
5093,0
19315,0
15949,1
47993,1
12516,0
24376,0
42109,0
34483,0
14718,0
15121,0
14024,0
46354,0
6627,0
30920,1
35120,0
21936,1
46219,0
36469,1
354,1
29368,0
46356,0
2063,1
15581,0
23772,0
108,0
14989,0
34778,0
14126,0
44604,1
36757,1
56970,1
32703,0
10619,0
7120,1
370,0
56904,1
48609,1
11571,0
51499,0
511,0
27967,1
31025,0
46698,0
35221,0
11507,1
33474,1
41375,0
48950,0
38137,0
39010,0
12483,0
44033,1
20382,0
55812,0
20324,0
31896,0
48865,0
53479,0
49976,0
59455,0
58024,0
24858,0
1951,1
55983,1
42173,1
35010,0
39902,1
548,1
43542,1
21849,1
20453,0
28203,0
29166,1
58548,1
40742,0
26448,0
44380,0
51748,0
48393,0
29219,0
23492,1
21018,0
45438,1
54303,0
2091,0
24240,0
38287,1
57020,1
21863,0
45135,0
13822,0
48334,0
22150,1
30643,0
30622,1
6705,1
58313,0
26421,0
47750,1
19244,0
48349,0
11982,0
17667,1
21980,0
10542,1
20842,0
21572,1
12705,1
56913,0
13575,0
27441,1
10569,0
57534,0
49595,1
29635,0
37568,0
6322,1
42371,1
42589,1
20183,0
31509,1
29696,0
31396,0
10223,0
31579,0
25799,0
52831,0
14645,1
37172,1
46344,1
39491,1
59195,0
15516,0
10890,1
52432,1
22090,0
30307,0
16753,1
59286,1
40080,0
29547,0
42581,0
44686,0
30687,0
49732,0
27463,0
13328,0
50871,0
27481,0
50336,0
1343,0
57327,1
37017,1
24862,1
47996,0
51942,0
29332,0
16478,0
52320,0
38400,0
13815,1
38433,1
2673,0
54931,1
18936,1
13541,0
44554,0
50804,0
11257,0
44832,0
11755,0
14027,0
29049,1
4743,1
37715,0
9639,0
35510,0
56324,1
59289,1
13969,0
16346,0
24531,1
44423,0
37690,1
33233,0
21468,0
48002,0
146,1
12336,0
28085,1
38528,0
41501,1
48410,0
11212,0
22159,0
53309,1
53435,0
32682,0
46684,0
44337,1
50379,0
26957,1
3512,0
53174,1
21266,0
29689,0
16791,1
25966,1
38144,1
4448,0
20676,1
33758,0
28175,1
29820,0
57832,0
9382,1
11562,0
26843,1
4106,0
7447,0
16840,0
30559,0
12475,0
36025,0
4234,1
10881,0
38760,1
45478,0
41871,1
54180,0
13925,0
27437,1
35416,1
31989,0
13901,1
14005,0
32697,0
8293,0
22366,0
40662,1
45362,0
32878,0
49259,0
20799,0
41638,0
16371,0
5622,1
23969,0
49451,1
30906,1
16987,1
54731,1
51400,0
9013,1
37026,0
26391,0
30479,0
55045,0
40441,0
51409,0
58809,0
10904,1
551,0
40761,0
7365,0
41612,0
1398,0
50926,0
15874,0
48058,0
30362,0
48525,1
10800,0
48987,0
18835,0
28172,1
50776,0
6883,0
8251,0
28132,1
24095,0
37458,1
16768,0
26342,0
27086,0
38824,0
10733,0
43978,0
58178,0
23056,1
43608,0
45242,0
47432,1
41993,1
30974,0
37594,1
8519,0
50839,1
11877,0
11366,0
478,0
58569,0
24286,0
32435,1
20267,1
33095,1
31660,0
56289,1
35933,0
14990,1
28437,0
14250,1
36653,1
35983,1
48293,0
36450,0
16566,0
14526,1
42685,0
103,1
203,0
18366,0
12644,0
7537,0
20341,0
17952,0
9029,0
55931,0
23312,0
16135,0
5263,1
17263,0
14103,0
43959,0
5940,0
46534,1
58016,0
12791,0
19031,0
25752,1
3400,1
44960,0
12362,0
8922,0
26597,0
43461,0
46228,0
16531,1
43173,0
16394,1
49921,0
49757,1
16796,0
47252,1
58226,0
10885,0
40319,1
40591,0
25439,0
36390,0
47084,0
2858,0
38223,0
19843,0
44752,0
49407,0
30800,0
33113,1
20530,1
2221,1
40937,0
3539,1
8659,0
6361,0
44230,0
9228,1
8338,0
3620,0
47042,0
28743,0
31257,0
46996,1
9318,0
37830,0
54580,0
26568,1
58134,0
52003,1
31194,0
58722,1
18500,0
7472,0
13835,1
36043,0
28358,1
11876,0
54962,1
32568,0
41444,0
40724,1
5899,0
41500,1
15888,1
37493,1
11284,0
18774,0
19838,1
52759,0
17113,0
26148,1
58321,0
24579,0
18595,1
38725,0
33799,0
34431,0
39709,1
56876,0
15433,1
13502,0
28094,0
40053,0
37170,1
42486,0
24943,0
26294,1
21904,0
9230,0
47704,1
8829,1
31690,0
5174,0
15942,0
47231,0
304,0
33144,0
39043,0
31723,1
26741,0
2560,0
3862,0
42426,0
51681,1
45231,0
4115,0
21469,0
39405,0
26941,1
6660,0
50154,0
39989,0
40105,1
38599,1
39408,0
4058,1
44030,1
56490,0
46370,1
53992,0
6855,0
14741,1
49964,1
39837,1
25801,0
5379,1
53910,0
36272,1
39469,0
58712,1
26286,1
30287,1
36342,0
28864,1
31832,0
42240,1
38935,0
9064,0
19305,1
59453,1
10768,0
7452,0
23137,0
39846,1
15557,0
56871,1
24646,0
24076,1
47020,1
35747,0
40837,0
2727,0
31453,0
25275,0
6751,1
48284,1
43922,1
51563,1
8076,1
4957,1
10936,1
36588,1
5414,0
37279,1
14507,1
31462,0
55970,0
1669,0
7652,1
21519,0
38816,1
3191,0
50580,0
41271,0
34390,0
13816,0
31232,1
26237,0
1090,0
11274,1
23195,1
34790,1
44140,0
26615,0
13107,0
12967,1
48456,0
25828,0
57358,0
30758,1
34801,0
50415,0
45417,0
48705,1
15927,0
36197,1
38507,0
57254,1
12084,0
53915,0
47012,0
17422,0
38318,1
39993,0
4753,1
34528,0
41166,1
8311,0
24598,0
5855,0
22849,0
16413,0
2578,0
56909,1
19330,0
37916,0
28882,0
16776,1
38557,0
50091,1
24495,0
36184,1
42130,0
25922,1
25994,1
25883,0
47758,0
19993,0
29895,0
16333,1
22088,1
57286,1
19168,1
23006,1
25787,1
41677,0
56965,0
38289,1
8881,0
2710,1
16449,0
58171,1
36347,1
18585,0
5158,0
31754,0
58979,0
32861,0
41223,0
41503,0
53735,0
27417,0
44166,0
35702,0
10382,0
934,1
30775,0
55085,0
20723,1
25626,0
52476,0
41132,0
30182,0
39832,1
47705,0
50178,1
12612,0
40378,0
59663,0
40915,1
113,0
49324,0
52258,1
18867,0
29320,1
39965,1
2498,0
10706,0
26101,1
36527,0
36501,1
34336,0
27206,0
5298,0
45482,1
22624,0
14617,1
38445,0
6984,0
44555,0
57578,0
47961,1
2716,0
28379,1
46619,1
32790,0
8407,1
44223,1
28568,0
13661,0
8456,0
42600,0
27225,0
23074,0
29879,0
34436,1
3650,0
42254,1
44254,0
32184,0
43877,1
49809,1
34785,1
25281,0
58697,0
25681,0
28725,0
32620,0
2013,1
6432,1
38423,0
24299,0
11632,0
24357,0
37395,0
39050,1
22067,0
57381,0
46297,0
24005,0
8953,0
34945,1
21801,1
18197,0
42623,0
39677,1
8998,1
19096,0
39790,1
5897,0
8199,0
42205,0
25805,0
23230,0
19486,1
39192,0
58418,0
22402,1
55472,0
14854,0
4286,0
38636,0
48652,0
200,0
18364,0
836,1
54556,0
20291,0
57115,0
28100,0
6989,0
56592,1
12064,0
14020,0
40201,1
1724,0
2390,1
19738,0
17785,0
24025,0
34681,0
33791,0
19215,1
24845,0
37956,0
56982,0
41372,1
44519,0
21747,0
6181,0
15270,1
42845,1
32381,0
48228,0
27092,0
6541,1
40218,1
1187,0
56009,0
20617,0
13607,0
10402,0
21100,0
82,0
38334,0
4277,0
25073,1
45813,0
58294,1
6385,0
37712,0
13089,0
1181,0
50702,0
312,0
15709,0
32875,0
36606,1
15525,1
24465,1
37673,1
54238,0
17509,0
35852,0
36198,0
45493,0
34284,1
47143,0
14828,0
59660,1
37243,0
39859,0
11063,0
3630,1
21215,0
16158,0
3489,0
9077,0
54342,0
907,1
39941,1
3929,1
38800,0
47369,0
2084,0
42677,0
25916,1
11307,0
59613,0
1842,0
38422,1
39632,1
3530,0
3532,1
56331,1
18528,0
27261,0
42972,0
39119,0
12364,1
4328,0
56715,1
55341,0
47856,1
34040,0
43526,1
29143,0
52816,1
12343,0
34031,1
49769,0
35131,0
32867,1
11823,1
8396,0
27632,0
34846,0
57708,0
41088,0
5332,1
38484,1
1960,1
57521,0
48292,0
52267,1
36782,0
41628,0
40726,1
51934,0
7384,0
18188,1
13520,1
9149,0
29640,1
35533,1
55186,0
37006,0
51158,0
51062,1
31280,0
9264,0
51114,0
45764,0
33969,0
43120,1
16577,0
6555,0
29030,0
21975,0
11782,1
53747,0
14394,0
6668,0
20437,1
34597,0
46437,0
2684,0
37506,1
45977,0
5922,1
39811,0
11769,0
51163,0
21691,1
22326,0
38365,1
12054,0
45992,1
23095,1
8971,0
1938,0
17968,1
21662,0
38430,0
41473,0
12402,1
37498,1
9650,0
16121,0
15635,0
23784,0
25056,0
55097,1
36141,0
56448,0
27455,1
19457,0
41355,0
19750,0
39255,1
4710,0
17025,0
6449,0
19784,1
28532,0
50374,0
23633,1
21788,1
23060,1
56845,1
55769,1
6632,1
53399,1
10685,0
25571,0
28403,0
19671,0
32573,0
18061,0
38506,0
42522,0
28490,0
8910,0
57724,1
10446,1
29048,1
25195,1
16066,1
2490,0
31964,1
22669,1
57729,1
29684,1
10789,0
30528,0
55927,0
27513,0
6337,1
33244,1
28953,0
18739,0
41309,0
34361,0
15897,0
6600,0
38947,0
5290,0
43131,1
55289,1
18332,0
3335,0
23017,0
15487,1
45820,0
46231,0
55466,0
1988,0
39958,1
34632,1
41195,0
40893,1
27688,0
22224,1
8750,0
27817,0
34867,1
52971,1
44056,0
47842,0
43319,0
14344,0
24582,0
28770,1
50083,1
43572,1
53133,0
37797,0
46121,0
59055,0
3525,0
51481,0
44872,1
32988,0
14294,1
48312,0
40945,0
17228,1
41282,0
20765,1
14915,0
28688,0
8918,1
22808,0
17513,0
2103,0
41230,0
43888,1
2741,1
48640,1
28634,0
9939,0
32293,0
43801,0
9359,0
58997,0
6979,0
31922,0
34844,0
41246,0
38931,0
56083,0
53924,1
16215,1
26193,1
29329,0
6229,0
48704,0
13086,1
26302,1
42896,1
39848,1
38005,0
296,1
42260,0
34073,1
8030,0
32122,0
23794,0
51913,0
13711,1
42549,0
557,0
22178,1
32634,0
14923,0
10950,0
592,0
34729,0
37736,0
15589,1
3768,1
26489,1
58565,0
2350,1
17259,0
49920,0
7358,0
46687,0
35074,0
58305,1
29039,0
50966,0
5119,0
52972,0
29131,0
24008,1
38249,0
12793,0
31599,0
58580,1
35384,0
57773,0
8422,1
39799,1
39494,0
14175,0
50484,0
5739,1
2728,1
6834,0
13578,1
6404,0
51796,0
53771,0
8996,1
42405,0
29561,0
45201,0
30980,1
45640,1
27846,1
21227,0
34959,1
52758,0
38474,1
41882,1
46967,0
43548,1
43641,1
14874,0
36181,0
31536,1
33476,0
2547,1
57018,1
43924,1
11713,0
3661,0
2182,0
54752,0
52932,0
48046,1
19801,0
52625,0
17969,1
27750,1
40708,0
4955,0
15704,0
42369,0
34605,1
38534,1
6328,0
53632,0
36480,0
7302,0
53021,1
31693,0
43299,0
56658,0
12698,0
5008,1
44975,1
33084,1
24104,0
59856,1
29760,0
585,1
16472,0
52293,0
54607,0
27862,1
49671,0
40005,1
6122,0
12077,1
44074,1
54177,0
23795,0
5934,1
26524,0
48199,0
51881,0
28938,0
18357,0
16611,0
53516,1
55099,1
46271,0
2645,0
12052,0
28165,0
52136,0
21147,0
46583,0
10930,1
53067,1
33150,1
2739,1
42817,0
57023,1
21674,0
6803,0
20153,0
31940,0
3523,1
802,0
54013,0
24160,0
22612,0
35022,0
43826,0
21686,0
59189,1
34056,0
6086,1
58365,1
52617,0
51242,0
51352,0
15103,1
59688,0
38638,1
293,0
59489,0
779,0
3868,0
47688,0
4278,1
27166,1
24583,0
29475,0
41664,1
26095,0
39350,0
51698,0
13966,0
40693,0
9568,1
38461,1
6417,1
8243,1
53802,0
8595,1
42105,0
40328,0
21920,0
24645,1
33703,0
10053,0
17523,1
40185,1
490,1
3174,1
14015,1
48850,1
22070,0
33404,0
58411,0
28228,0
54183,0
58015,1
11725,0
18296,0
9028,1
21029,0
13463,1
57074,0
47164,1
47041,0
44103,0
31270,1
24615,0
12335,0
17565,1
35717,0
36424,0
32698,0
9772,0
17308,0
4525,0
15832,1
34604,1
13729,0
3908,1
20366,0
11692,0
37702,0
47203,1
42417,0
37299,1
42074,0
58206,0
44839,0
27944,1
27432,1
59721,0
10243,1
13209,0
11857,0
8394,0
34786,0
21156,0
13497,1
49176,0
56116,0
45023,1
51802,1
36363,0
45331,1
37747,0
26110,1
24987,1
14424,1
37023,1
32430,1
41465,0
2661,0
32361,1
23948,1
3317,0
35559,1
58940,0
16391,0
14302,0
31247,0
31159,0
42183,0
1190,0
36608,0
12078,0
51166,1
22409,0
6242,1
28534,1
13779,1
48882,0
15021,0
1453,0
29578,0
18989,0
45865,0
1657,1
51771,0
29195,0
45500,1
36824,0
2425,1
37474,1
21389,0
33093,1
31583,0
13971,0
25436,1
15104,1
23222,0
38986,1
50740,0
28969,0
43256,1
39243,1
1524,0
46542,0
9381,0
16708,0
47006,0
26100,0
41349,1
59047,1
25397,0
28060,0
54557,0
3063,0
28581,1
54923,0
26608,0
49780,0
58856,0
24282,0
56459,1
26112,1
52897,1
44831,0
56061,0
23495,1
51190,0
2477,1
19288,1
26660,0
41199,0
25381,0
21479,0
5113,1
59888,0
55294,0
50522,1
17089,0
46130,0
38113,1
7252,1
38439,0
31091,1
1850,1
57256,0
44978,0
36303,0
31299,1
54076,1
12675,1
29169,1
40076,0
10474,0
21989,0
9005,1
51442,1
29716,0
36316,1
55568,0
14740,0
53805,0
3189,1
26656,1
5955,1
15811,0
3672,1
34714,0
2594,1
40280,1
58817,0
20239,0
53678,0
38366,0
41018,0
28530,0
39178,0
43567,0
11140,0
8710,0
2627,1
49608,1
51266,0
52191,0
55411,0
35799,0
24606,0
47346,0
9580,1
28924,1
10039,1
852,1
31566,1
20769,0
20094,0
14033,1
10014,0
37683,1
28343,0
41548,0
38578,0
8997,0
39183,0
31491,0
40783,1
4053,1
50230,0
5591,1
20592,0
24221,1
25330,0
20012,1
12290,0
21770,0
59986,0
8473,1
40530,1
51255,1
51931,0
20661,0
58069,0
59545,0
24024,0
5028,0
53065,0
26141,0
38317,0
42100,1
4094,0
39670,0
42905,0
35167,0
59011,0
42190,1
47482,0
49373,0
33132,1
12912,0
28386,0
921,0
22717,0
57499,1
50922,0
27344,1
36189,1
14159,0
48633,0
40244,0
45658,1
20686,0
31483,0
10036,0
53446,0
13115,0
57015,1
53331,1
58962,0
57610,1
54622,1
37900,0
32618,1
885,0
55140,0
22641,0
28097,0
21047,0
45429,0
53582,0
37859,1
41934,0
48788,1
55316,0
4793,0
26620,0
32096,0
26128,0
11573,1
30439,1
9297,0
6617,1
26454,1
10749,0
11667,1
45629,0
23030,0
48380,0
10317,0
33772,0
34878,0
16991,1
39564,0
34915,0
19121,1
38676,0
48763,1
25684,0
26536,0
26495,0
12398,0
18919,1
10565,0
9743,0
35286,0
10496,0
39377,0
42054,0
5153,0
41941,1
41528,0
45253,0
8854,1
20831,1
25773,1
36242,1
13207,1
27566,1
10965,1
49529,0
8301,0
4720,1
46254,1
7772,0
38322,0
35601,0
37068,0
58699,0
48484,1
27790,0
2773,0
59379,1
59449,0
14390,0
17859,1
11431,0
8088,0
57829,1
24694,0
42286,0
49897,1
22943,0
12581,0
18180,1
36515,0
52576,0
46009,0
4374,1
25601,0
37238,1
59277,0
28942,1
33176,0
1602,0
55497,0
39348,1
9250,1
18962,0
32862,1
17345,1
52341,1
13923,0
46368,0
39373,0
31074,0
8625,0
58088,0
43324,0
28558,1
12339,0
4426,0
361,0
27149,0
47172,1
22911,0
25208,1
7557,1
15572,0
12719,1
56687,0
12799,0
34126,0
1617,0
29806,1
3754,0
27826,1
8637,1
12843,1
39580,1
14300,0
45771,0
25148,1
2591,0
18655,0
13372,1
57975,1
35039,1
51557,1
1078,0
54036,0
7914,1
42114,0
35223,1
28330,0
69,1
9507,0
44324,1
51196,0
19293,1
14556,0
16489,1
701,0
29314,0
36366,0
57922,1
43658,1
10827,0
33795,0
8959,0
42092,0
31245,0
48556,0
40550,1
13092,0
30562,1
17992,1
14614,1
49382,1
28312,0
2290,0
59541,1
41263,0
4851,1
31656,0
935,0
45399,1
16502,0
12434,1
50692,0
44497,1
10003,0
56227,0
46786,0
1027,1
18455,0
57909,0
1615,0
28258,0
20934,1
20298,1
24940,1
43104,0
22016,0
36082,1
35319,0
10661,0
27192,0
49826,0
2147,0
42977,0
18218,1
2833,1
1219,1
56108,0
55006,0
32952,0
57647,1
36973,1
59790,1
16819,0
34542,0
21943,0
43923,0
56482,0
22759,0
1228,0
30466,0
45930,0
23437,0
10891,1
59328,0
3930,1
32377,1
33632,0
109,0
88,1
56732,0
29576,0
43484,1
10900,1
4673,0
1125,1
45448,0
12463,0
48823,0
25412,0
8639,1
34232,1
31108,0
20823,0
43627,0
40686,0
6239,1
14202,0
17456,1
7919,1
28023,0
13937,1
24117,1
21677,0
45003,1
5237,0
169,0
33603,0
15074,0
18746,0
41002,0
40183,0
39674,0
47262,1
9774,0
30348,0
22093,1
13437,0
39337,0
52671,1
24059,0
12900,1
12794,0
30482,0
45130,1
22785,1
42912,0
25369,1
43660,0
28727,0
24208,0
31670,0
33679,1
24171,0
3706,0
52787,0
53170,1
56735,0
9689,0
3569,0
17335,1
43530,0
56664,0
59342,0
28600,1
17947,0
3269,1
20428,1
8463,0
42662,1
30970,0
19761,0
9836,1
7032,0
49882,1
30685,0
7247,0
627,1
38690,0
42087,0
16942,0
22719,1
13183,0
48280,0
4586,1
39354,0
57325,1
45000,1
28141,0
14127,0
15881,0
58493,0
48017,0
45295,1
344,1
819,1
47239,1
29762,0
30134,0
31471,0
7807,0
18952,0
32482,0
36105,0
15147,1
45532,1
15657,0
56860,1
15498,0
24669,0
39046,1
19249,0
65,0
28976,0
32281,0
57100,0
9138,1
48466,0
37872,0
2272,0
36110,1
42754,1
46867,0
33467,1
19006,1
29414,1
11423,1
49700,0
27562,0
52773,0
7133,1
19390,0
12117,1
46788,0
15679,0
40058,0
41100,0
9712,1
55342,0
47836,1
5581,0
53829,1
8568,0
12652,0
54128,1
49384,1
14691,0
43375,0
8525,1
28120,0
56218,0
20875,1
22427,0
23607,0
43430,1
2607,0
35971,1
37091,0
12651,1
17264,0
8073,0
20010,1
25416,1
51880,0
9920,0
19104,1
16901,0
36714,0
54429,0
7037,1
39751,0
21703,0
36261,0
19776,0
14007,0
20091,1
56043,0
43837,1
47147,0
35144,1
48320,1
59398,0
5202,0
59165,0
55995,0
15275,0
27679,1
21300,1
42792,0
59506,0
23747,0
40913,0
16998,0
30935,0
45104,1
17622,0
10447,0
174,0
29289,1
2694,0
57468,0
54689,1
32375,0
42748,1
2296,0
36976,0
15408,1
34925,1
10144,1
37657,0
41948,1
27617,1
53903,0
43684,1
49556,1
31046,0
59280,0
27668,1
4311,0
36205,0
38036,0
57263,0
20336,0
33440,0
6180,0
48906,1
47785,0
29333,0
44217,0
25943,0
51985,1
20305,1
616,0
10873,1
36715,1
38933,1
11578,0
1704,0
15809,0
54930,0
25346,1
43918,0
31235,1
40092,0
6688,1
49248,1
32679,0
31543,0
11,0
3833,0
33041,0
13914,1
17469,1
42164,1
32117,1
21592,1
501,0
36404,0
9257,1
59959,0
34347,0
50395,1
30499,1
18827,1
38573,1
53893,1
47348,0
28239,0
12153,1
42,0
33333,0
6655,0
33076,1
29708,0
2331,1
56818,0
41143,0
47825,0
32820,0
25238,0
26521,0
4616,1
47472,0
40607,0
45995,0
7668,1
34326,0
4479,0
20700,0
26968,0
44720,1
24771,0
40264,0
55083,1
32924,0
48322,0
49011,0
33472,1
18238,0
50505,0
16171,0
44157,0
7804,0
15650,0
7698,1
40799,0
58635,1
24372,0
52908,1
36118,1
11889,1
7326,1
1418,1
37004,1
58866,0
59944,0
25720,0
4671,0
17715,0
40547,1
22081,1
57053,1
26747,0
9685,0
57936,0
18126,0
57743,0
33030,0
42822,0
41066,0
31212,0
39465,1
57199,1
54917,0
24810,0
31845,0
54920,1
633,0
5507,1
13286,0
16138,0
29550,1
55026,0
37654,1
52670,0
10073,1
11450,0
52704,0
52646,1
11058,1
2211,1
22300,0
56368,0
16280,0
5140,0
56040,1
7393,1
34476,1
31686,0
35017,0
8593,1
19078,0
873,1
20205,0
47725,0
245,1
20965,1
18071,0
50062,1
10128,0
6857,0
30034,1
127,1
22252,0
33007,0
48232,1
17497,0
19275,1
39167,1
27496,1
38437,0
57787,0
16153,0
26707,0
44632,1
48598,0
3106,0
31166,1
28839,0
47683,1
5305,1
17092,0
28424,0
33374,0
35842,1
25749,0
45701,0
7601,0
33477,1
20741,1
19534,0
36851,0
40950,0
36979,0
17791,0
26308,0
54682,0
14236,0
51116,1
24028,0
3058,0
21021,1
26269,1
47452,0
16841,0
28067,1
32916,0
37063,0
18489,1
48506,0
17974,0
29376,1
53342,1
6460,0
52506,1
11742,1
2044,0
2113,0
47230,1
7624,0
48482,0
16607,1
30874,0
47454,1
54350,0
27103,1
36747,0
18336,1
4411,0
19084,0
56230,1
39875,1
17446,0
